id,ordtyr,ordlyr,ord2yr,ord3yr,ordhist,sprord,sumord,fallord,winord,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40
41904,0,1,1,1,4,3,12,7,2,2,1,0,1,0,1,0,0,2,3,0,4,0,0,0,1,0,0,0,4,0,0,0,0,0,1,4,0,0,0
42153,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
42323,0,1,1,1,3,48,8,14,15,1,0,0,0,0,1,0,0,1,1,0,46,1,0,0,0,0,0,1,17,1,2,0,0,0,1,1,1,7,3
42528,1,0,0,1,0,9,9,0,0,1,0,0,0,0,4,0,1,1,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42781,1,1,0,1,2,5,4,8,3,0,0,1,0,1,3,0,1,0,5,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,1,0,2,0,0
42803,1,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43400,0,1,0,1,2,0,13,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,2,1,2,0,0,0,1,0,4,0
43486,1,1,1,1,3,12,7,12,1,2,0,1,0,0,0,0,3,0,5,0,2,3,0,0,0,2,0,0,5,5,0,2,0,0,0,0,1,1,0
43702,0,1,1,1,3,23,15,11,14,4,1,5,3,0,2,0,0,0,15,0,9,8,0,0,0,0,2,0,9,0,1,0,0,0,0,2,2,0,0
44563,1,1,1,1,3,14,17,6,9,0,0,0,0,0,0,0,0,2,2,0,26,5,0,0,0,1,1,0,8,0,0,0,0,0,0,0,1,0,0
44580,0,0,0,1,2,0,3,8,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0
44865,1,1,1,0,2,102,51,12,53,8,2,3,0,4,33,0,0,6,41,0,23,13,0,0,11,4,1,0,13,43,1,3,0,0,2,3,3,0,1
44970,0,0,1,0,2,0,6,9,0,1,0,1,0,0,1,0,1,2,0,0,1,0,0,0,0,0,1,0,0,2,3,0,0,0,1,0,0,0,1
45128,0,0,1,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
45233,1,1,1,0,2,8,3,1,4,0,0,0,1,0,1,0,0,0,4,0,2,2,0,0,0,2,0,0,0,0,0,2,0,0,1,1,0,0,0
45497,0,0,1,1,4,8,33,11,10,5,0,1,2,0,2,0,0,4,1,0,17,11,0,0,0,0,0,0,12,6,1,0,0,0,0,0,0,0,0
45640,1,1,1,0,0,0,13,0,4,0,0,2,1,0,0,0,0,0,1,0,4,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0
45861,0,0,0,0,2,3,0,0,5,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0
46108,0,1,1,1,4,15,15,19,16,2,0,0,0,0,1,0,0,5,3,0,3,18,2,0,0,1,0,0,1,18,4,2,0,0,3,0,0,2,0
46175,1,1,1,1,2,13,21,8,25,6,2,1,0,3,5,0,0,1,11,0,10,2,0,1,0,0,0,0,7,14,0,2,0,0,0,0,1,1,0
46272,1,0,0,0,1,7,0,0,4,0,0,1,0,0,1,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0
47139,1,1,0,1,4,43,19,7,34,1,4,0,0,1,7,0,0,1,0,0,23,42,1,1,2,0,0,0,7,7,0,2,0,0,1,0,3,0,0
47449,0,1,0,1,3,8,8,4,1,1,0,1,0,0,1,0,0,7,0,0,5,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0
47619,1,1,1,1,3,1,8,3,3,1,0,0,0,0,2,0,0,0,0,0,5,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
47805,1,1,1,0,1,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48429,1,1,1,1,3,8,15,7,5,1,1,0,0,1,2,0,0,4,1,2,8,2,0,0,2,0,0,0,0,4,0,1,0,0,5,0,1,0,0
48534,0,0,1,0,2,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,4,1,0,0,0,0,0,1,1,0,1
48615,0,1,1,1,2,18,20,2,0,1,4,0,1,1,1,0,1,1,5,0,15,4,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,1,0
49158,0,0,1,1,3,0,7,8,4,1,0,1,1,3,1,0,0,0,2,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
49263,0,1,1,0,1,4,0,4,10,3,0,1,0,0,1,0,0,0,0,0,6,1,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
49620,1,1,0,1,2,10,4,14,5,0,0,0,2,1,2,0,0,4,1,0,18,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0
49719,1,1,1,0,2,1,4,6,9,3,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0
49778,1,1,1,1,0,0,9,6,10,3,0,0,0,0,5,0,0,1,4,0,5,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
50040,0,1,1,1,3,36,20,25,35,3,3,0,1,15,19,0,2,11,8,0,13,7,0,0,6,0,0,0,6,10,0,1,0,0,0,0,4,0,7
50075,0,1,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50130,0,0,1,1,2,3,6,3,0,1,1,0,0,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
50504,1,1,1,1,4,7,8,18,7,2,1,0,0,0,0,0,0,0,3,0,11,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50741,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51004,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
51306,0,1,1,1,1,7,5,4,7,0,2,1,0,0,1,0,2,0,0,0,3,4,0,0,0,0,0,0,1,1,0,1,0,0,0,0,7,0,0
51349,0,1,1,1,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51578,0,0,0,0,1,16,0,0,9,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,17,1,0,0,0,1,1,2,0,0
51691,1,1,1,1,1,5,5,3,0,2,0,0,0,0,4,0,0,0,2,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
52027,1,0,1,1,2,0,16,14,10,3,0,0,0,0,7,0,1,0,8,0,5,3,0,0,7,0,1,0,2,1,2,0,0,0,0,0,0,0,0
52248,0,0,1,1,4,17,19,29,26,2,7,6,1,2,5,1,0,2,18,0,7,4,1,0,9,1,2,0,5,13,0,1,0,0,2,1,0,0,1
52647,0,0,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52728,1,0,0,0,4,0,14,4,3,0,0,0,0,0,0,0,0,2,0,0,1,5,0,0,1,1,2,0,5,1,0,0,0,0,2,0,1,0,0
52795,1,1,0,0,2,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,3,0,0,0,0,0,0,2,0,0,0
52841,0,0,0,1,3,1,3,7,2,2,0,0,0,0,3,0,0,1,0,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53210,0,0,1,1,0,0,5,0,4,0,0,0,0,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
53279,0,0,1,1,1,3,6,6,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,11,0,0,0,0,0,0,4,0,0
53767,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54003,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54070,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54275,1,1,1,1,3,22,16,16,16,3,1,1,0,0,2,0,1,3,9,1,21,8,0,0,0,0,0,0,6,9,0,0,0,0,2,1,1,0,1
54429,1,0,0,0,3,4,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,2,0,5,0,0,0,0,0,0,0
54437,1,1,1,1,2,26,12,13,34,0,0,0,0,2,10,1,0,2,26,0,6,1,0,0,1,0,0,0,4,26,3,1,0,0,1,0,1,0,0
54542,0,0,1,1,2,9,4,6,14,2,0,0,0,0,0,0,0,2,21,0,2,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,1,0,0
55093,0,0,1,1,3,3,23,9,13,0,0,0,0,3,3,0,0,0,1,0,2,17,1,0,0,0,1,0,3,13,0,1,0,0,0,0,3,0,0
55573,1,1,0,0,2,2,2,1,11,1,1,0,0,1,1,0,0,0,0,0,0,8,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
56006,1,1,1,1,2,15,21,15,10,2,0,1,0,0,13,0,1,1,7,0,12,0,0,0,2,0,1,0,5,0,0,2,0,0,5,5,3,1,0
56120,0,1,1,1,1,6,0,5,3,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,6,0,1,0,0,0,0,1,0,0
56618,0,0,1,1,3,4,12,2,8,0,0,0,0,0,0,0,0,0,0,0,2,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56952,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0
57290,0,1,0,0,3,2,7,2,5,0,0,0,0,1,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,2,0,1
57312,0,1,1,1,2,3,0,5,11,2,0,2,0,0,3,0,0,1,0,0,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57487,0,1,1,1,3,3,11,17,17,2,0,0,0,0,3,0,1,6,9,0,8,3,0,0,0,0,0,0,0,7,2,1,0,0,3,0,3,0,0
57673,0,0,0,0,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,1
57878,1,1,1,1,2,21,5,9,17,1,0,0,0,0,8,0,0,2,0,0,13,20,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1
58319,0,0,0,1,2,6,10,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,12,0,0,1,0,0,0,1,0,0,0
58483,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
58521,0,1,1,1,2,3,2,11,1,2,1,1,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0
58572,1,0,0,0,2,2,1,1,1,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58807,1,1,1,1,4,20,8,16,12,1,0,0,0,1,2,1,0,1,8,0,13,18,0,0,0,0,1,0,1,8,0,1,0,0,0,0,0,0,0
58831,0,0,0,1,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
58874,1,1,1,1,4,30,21,56,54,12,3,5,2,2,0,0,2,7,28,1,23,13,1,0,2,0,1,1,16,0,32,0,0,0,7,3,0,0,0
58912,1,1,1,0,4,7,14,17,7,0,0,0,0,2,14,0,1,7,0,0,15,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0
59269,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
59412,0,0,1,1,3,8,10,22,14,1,0,0,1,0,1,0,0,3,0,0,10,6,0,0,1,0,3,1,20,0,1,0,0,0,0,0,4,0,2
59463,0,0,1,1,3,5,8,4,13,0,0,0,0,0,4,0,0,0,8,0,1,7,3,0,0,0,0,0,2,2,0,3,0,0,0,0,0,0,0
59587,0,1,1,1,0,2,0,14,8,1,2,0,1,0,1,1,0,0,6,1,2,0,0,0,0,0,0,0,1,2,0,1,0,0,2,2,0,0,1
59927,1,1,1,1,4,28,20,19,23,1,0,5,0,0,19,0,5,6,2,2,3,0,1,0,1,3,0,0,1,14,1,12,0,0,4,1,9,0,0
60038,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
60380,1,0,1,1,2,5,6,4,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,3,0,0,0,1,2,0,2,0,0,0,0,0,1,1
60623,0,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60690,0,0,0,1,3,4,0,1,1,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
61000,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62189,0,1,0,1,2,4,13,4,0,0,0,0,1,0,0,0,0,0,0,0,2,3,1,0,1,0,0,0,9,3,0,0,0,0,0,0,0,0,1
62367,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
62383,1,1,1,0,0,36,0,15,18,3,0,12,1,2,7,1,1,0,13,0,9,5,0,0,0,1,0,0,0,1,6,0,0,0,0,0,7,0,0
62448,1,0,1,1,3,9,18,6,6,0,0,3,0,0,6,0,1,1,0,1,8,2,0,0,0,0,2,1,6,0,2,0,0,0,3,3,0,0,0
62740,0,1,1,1,1,3,1,6,5,0,0,0,0,0,3,0,0,0,3,0,2,0,0,0,0,1,0,0,0,1,1,2,0,0,0,2,0,0,0
63002,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63126,0,0,1,0,2,5,5,3,2,2,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,1,0,6,0,0,0,0,0,0,0,1,0,0
63304,1,1,1,1,1,8,24,34,32,1,4,3,1,2,4,0,0,10,32,0,12,0,2,0,0,0,0,0,19,4,2,0,0,0,0,0,1,0,1
63444,1,0,1,1,3,0,10,5,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,9,0,0,0,0,0,0,0,0,0,0
63827,1,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
64017,0,0,0,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0
64041,0,0,0,1,4,15,27,7,45,2,5,0,0,1,2,0,1,1,5,1,17,41,4,0,1,0,1,0,1,4,1,1,0,0,1,0,0,2,2
64084,0,1,1,1,2,6,0,12,0,1,0,0,0,1,2,0,0,2,3,0,3,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0
64408,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64831,0,0,1,1,3,4,4,14,15,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,2,2,0,3,5,0,0,0,0,1,1,1,0,0
64858,0,1,1,1,0,12,0,3,1,0,0,0,0,0,4,0,0,1,0,0,4,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
64874,1,0,1,1,3,7,9,10,3,0,0,0,1,0,0,0,0,5,6,0,1,0,0,0,0,0,0,0,7,4,1,1,0,0,2,0,0,1,0
65234,1,1,0,1,1,7,2,4,3,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1,7,0,1,0,0,0,0,0,1,0
65340,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,0
65358,0,1,1,1,2,2,15,2,8,0,0,1,0,2,1,0,0,0,2,0,6,1,0,0,1,0,1,0,5,3,0,0,0,0,3,0,1,0,0
65420,1,1,1,1,0,0,0,0,32,3,0,4,0,3,0,0,0,0,0,0,7,1,1,0,1,0,0,0,5,1,1,0,1,0,1,3,0,0,0
65676,0,0,0,1,2,5,3,8,0,0,0,0,0,0,0,2,0,0,0,0,0,7,2,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0
65900,0,0,1,1,4,34,14,5,28,12,5,5,0,0,4,0,3,3,6,0,5,3,0,0,0,0,0,0,9,9,6,0,1,0,4,1,5,0,0
66060,1,1,1,1,3,7,12,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,8,6,2,1,0,0,3,1,1,0,0
66109,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
66192,0,0,0,1,3,2,20,8,16,1,0,0,0,0,3,0,0,6,0,0,8,4,0,0,0,0,0,1,16,1,0,0,0,0,3,0,2,0,1
66320,0,0,0,1,1,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
66389,1,1,1,1,3,4,8,16,1,1,0,1,0,1,1,0,0,0,8,0,10,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,1
66702,1,1,1,0,4,0,6,14,8,0,0,0,0,0,2,1,0,0,1,0,4,0,0,0,0,0,0,0,9,2,2,2,0,0,1,1,3,0,0
66958,1,1,0,1,2,6,3,2,1,1,0,0,0,1,4,0,0,1,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
67156,1,1,1,1,2,0,14,8,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,1,0,0,0,1,1,1,0,0
67261,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
67270,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67393,0,1,1,1,3,1,3,0,5,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,1
67458,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
67709,0,1,0,1,3,13,8,14,3,0,0,0,1,0,17,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1
67768,0,1,1,0,1,6,11,0,5,3,0,2,0,0,0,0,0,0,0,0,6,3,0,0,0,0,1,0,2,2,0,1,0,0,1,0,1,0,0
67806,1,1,1,1,2,23,30,24,31,6,1,0,1,1,7,0,1,8,9,0,38,13,0,0,4,0,4,0,2,1,0,2,0,0,1,1,8,0,0
67849,0,0,1,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
67938,1,1,0,1,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0
68004,0,1,0,1,2,0,0,3,8,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,2,2,0,0,0,0,1,0,0,0,0
68020,0,1,1,0,3,9,19,7,15,0,0,0,0,1,0,0,1,0,3,0,2,1,4,0,1,0,0,0,0,22,2,4,0,0,2,1,1,0,5
68195,0,0,0,0,2,0,6,0,3,0,0,0,0,0,1,0,0,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
68314,0,0,0,0,1,0,8,4,6,0,0,0,1,0,0,0,1,0,0,0,2,4,1,0,0,0,3,0,2,0,0,0,0,0,1,0,0,0,3
68349,0,1,1,1,3,27,8,25,18,2,0,2,0,1,0,0,0,7,4,0,13,10,0,0,2,0,8,0,12,3,0,0,0,0,5,1,0,8,0
68640,1,1,0,1,2,20,8,4,6,1,0,0,0,0,0,0,0,7,0,0,9,1,0,0,0,0,1,0,14,1,0,0,0,0,3,0,0,0,1
69019,0,0,0,0,2,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,3,2,0,0,0,0,0,1,0,1
69094,0,1,1,1,3,4,16,10,4,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,1,0,0,0,0,16,0,2,0,0,2,0,1,0,3
69272,1,0,0,1,3,1,2,2,4,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
69299,0,0,1,0,2,0,6,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
69752,1,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69841,0,0,0,0,3,1,2,0,4,1,1,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69876,0,0,0,1,4,33,11,5,8,0,4,0,0,0,2,0,0,8,6,0,18,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0
70173,0,0,0,1,2,2,4,0,5,0,0,1,0,0,0,0,0,1,4,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
70211,0,1,1,0,4,27,9,5,32,3,2,0,0,0,1,0,0,1,22,1,13,17,0,0,0,0,0,0,4,1,0,0,0,0,0,0,3,5,0
70343,0,0,1,0,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
70416,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70637,1,1,1,1,2,16,8,3,28,2,0,0,0,0,4,0,0,2,5,0,5,16,1,0,1,1,0,0,2,11,2,0,0,0,1,0,0,0,2
70661,0,1,0,1,3,15,16,8,8,4,6,0,1,1,1,0,0,2,6,0,5,1,1,0,0,0,0,0,2,11,0,0,0,0,4,1,1,0,0
71382,1,1,1,1,1,3,10,6,6,0,1,0,0,0,5,0,0,0,1,0,2,0,0,0,0,0,0,0,1,11,1,0,0,0,1,1,1,0,0
71595,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71706,0,0,0,0,4,7,14,13,24,2,0,0,1,4,29,0,0,1,0,0,7,9,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1
71803,1,0,1,0,2,4,6,1,2,1,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,3,0,0
72737,0,1,0,1,4,5,7,9,11,1,1,1,0,0,4,0,0,1,2,0,4,1,0,0,0,3,0,0,4,7,0,0,0,0,1,0,0,2,0
72770,0,1,0,1,1,0,0,6,10,1,1,0,0,0,0,0,1,1,1,0,4,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,1
72850,0,0,0,1,1,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73261,1,1,1,1,3,36,22,33,54,4,0,0,0,0,7,0,1,2,56,1,14,31,0,0,0,0,0,0,19,1,1,2,0,0,0,0,2,4,0
73318,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
73342,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
73768,1,1,1,1,3,12,22,4,10,0,1,0,1,0,0,0,0,0,5,0,3,0,0,0,0,1,0,1,8,7,2,0,2,0,10,2,3,0,2
73890,0,1,1,0,0,5,6,1,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0
74020,0,0,0,0,3,0,3,5,3,0,0,0,0,1,1,0,0,1,0,1,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
74071,0,0,1,0,3,3,3,2,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,4,0,0,0,1,1,0,0,2
74438,0,0,0,1,3,8,7,7,2,1,3,0,0,0,3,0,0,0,1,0,4,1,0,0,0,0,0,0,9,0,1,1,0,0,0,0,0,0,0
74454,0,1,1,1,2,1,7,5,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
74799,1,1,1,0,1,2,0,4,9,1,1,0,0,0,0,0,0,1,0,0,7,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
74810,0,1,0,0,0,5,3,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0
75051,0,0,0,1,1,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
75132,0,1,0,0,3,1,3,4,3,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0
75248,0,0,1,0,2,0,3,4,9,0,1,1,0,0,1,0,0,1,1,0,4,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
75345,1,0,0,1,2,0,38,18,0,2,1,0,0,0,0,0,0,0,0,0,8,20,4,0,3,0,0,2,7,8,0,0,0,0,0,1,0,0,0
75361,0,0,0,1,1,5,0,3,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
75914,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
76090,0,0,0,0,3,7,14,5,3,1,1,0,0,0,2,0,1,1,2,0,9,1,0,0,1,0,0,0,5,0,0,0,0,0,2,2,1,0,0
